opened	open	close	tx_id	updated	from	from_blockchain	amount1	virtual	quote1	val1	gain_10_percent	to	to_blockchain	net	ersatz	quote2	val2
2025-06-04	1	0	virtual swap	n/a	AURORA	Aurora	1500	0	$0.0815	$122.25	1650	ETH	Aurora	0.04653	0	$2624.58	$122.12
2025-06-04	2	0	virtual swap	n/a	ETH	Aurora	0.1	0	$2624.58	$262.46	0.11000001	AURORA	Aurora	3153	0	$0.0800	$252.24
