opened	open	close	tx_id	updated	from	from_blockchain	amount1	virtual	quote1	val1	gain_10_percent	to	to_blockchain	net	ersatz	quote2	val2
2025-06-06	1	0	https://explorer.aurora.dev/tx/0xb526de077c5e7f4ac369b2f30d1feee60be8f9a558b82f96ecc85da8ab9d2146	n/a	NEAR	Aurora	40	0	$2.50	$100.00	44	USDC	Aurora	92.76	0	$1.00	$92.76
2025-06-06	2	0	https://explorer.aurora.dev/tx/0x17334f08bdd15ea402120e9ea88476d2e5bd57a32e92b12ca3a8c67b381afdc2	n/a	USDC	Aurora	200	0	$1.00	$200.00	220	NEAR	Aurora	83.9	0	$2.30	$192.97
