opened	open	close	tx_id	updated	from	from_blockchain	amount1	virtual	quote1	val1	gain_10_percent	to	to_blockchain	net	ersatz	quote2	val2
2025-03-07	1	1	https://cexplorer.io/tx/1b07d2a2fdd149b5c02d68b0884c6a31dfb397571b397a47612284e4a8d4c542	n/a	ADA	Cardano	1100	0	$0.8800	$968.00	1210	iBTC	Cardano	0.00973	0	$89675.00	$872.54
2025-05-11	2	0	https://cexplorer.io/tx/79159aa5ac46b55437bf6fab41098691936db9175696bcc5a56cebee5ffda130	n/a	iBTC	Cardano	0.0041	0	$104742.00	$429.44	0.0045100003	ADA	Cardano	491.52	0	$0.8000	$393.22
2025-05-18	3	0	https://cexplorer.io/tx/141d3ac6bcb87fcbb67d40af33d5f9a22dba693f438e2ddf6f3febb9fdefb538	n/a	iBTC	Cardano	0.00677	0	$103831.00	$702.94	0.007447	ADA	Cardano	874.35	0	$0.7600	$664.51
2025-05-18	4	2	https://cexplorer.io/tx/f1d527e56dda6d7ffcacae13232b658818be02fb3bd4cb8f884e564164609265	n/a	ADA	Cardano	1000	0	$0.7600	$760.00	1100	iBTC	Cardano	0.007591	0	$103831.00	$788.18
2025-05-26	5	2	https://cexplorer.io/tx/5e4de778aaac4554f2e1cf8cc639e6197755ddb53a36574069541ee942ae2cfa	n/a	ADA	Cardano	1307	0	$0.7600	$993.32	1437.7001	iBTC	Cardano	0.009293	0	$109805.00	$1020.42
2025-05-26	6	0	virtual swap	2026-03-23	iBTC	Cardano	0	0.004684143	$68180.00	$319.36	0.005152557	ADA	Cardano	1281.0001	0	$0.2493	$319.36
2026-02-17	7	0	https://cexplorer.io/tx/5876bd8c74a46fa2cb68db544cf61890d70fd57dceaeacac0719550bf62c4c3f	n/a	ADA	Cardano	2929	0	$0.2800	$820.12	3221.9001	iBTC	Cardano	0.012099	0	$68134.99	$824.37
