opened	open	close	tx_id	updated	from	from_blockchain	amount1	virtual	quote1	val1	gain_10_percent	to	to_blockchain	net	ersatz	quote2	val2
2025-03-07	1	1	virtual_swap	n/a	ADA	Cardano	$1,100.00000	$0.00	$0.82	$902.00	1210	iSOL	Cardano	5.43000	0	$138.84	$753.90
2025-05-15	2	0	https://cardanoscan.io/transaction/64e6b3b248a94f76682f616a8b41d620a37685ece2d6d70d0d3d421eb67b39cb	n/a	iSOL	Cardano	$2.33828	$0.00	$170.18	$397.93	2.5721114	ADA	Cardano	503.00000	0	$0.77	$387.31
2025-05-15	3	2	https://cardanoscan.io/transaction/fdcbbac53be1aa1383bfacf231bdc76b0a2e0f9479ed12ac2b8bf2b1f5baec18	n/a	ADA	Cardano	$500.00000	$0.00	$0.77	$385.00	550	iSOL	Cardano	2.27000	0	$170.18	$386.31
2025-05-18	4	0	https://cexplorer.io/tx/a1f0d0a62e6ec58e0a05e2de9be7cb4908813cd851adf38952220492f54855d4	n/a	iSOL	Cardano	$2.35518	$0.00	$170.75	$402.15	2.590698	ADA	Cardano	564.00000	0	$0.74	$417.36
2025-05-18	5	3	https://cexplorer.io/tx/d23c52b6e6f55319b2f326aafa0da94790f6513e1e85d5e4ca23cbfe4bd683e9	n/a	ADA	Cardano	600	0	$0.74	$444.00	660	iSOL	Cardano	2.4423	0	$170.75	$417.02
2025-05-26	6	0	virtual_swap	2026-06-25	iSOL	Cardano	0	2.7127085	$69.18	$187.67	2.9839795	ADA	Cardano	1255	0	$0.15	$187.67
2025-05-26	7	3	https://cexplorer.io/tx/35cc37294dcea95305290385677b1ff1889b869f133309ec7778feb464b59b17	n/a	ADA	Cardano	655	0	$0.76	497.80000	720.5	iSOL	Cardano	2.5307000	0	$177.64	$449.55
2025-05-26	8	3	https://cexplorer.io/tx/d27bfbaca6fc409ab9265cf57f3b3d258aeeb74f6db8b559c25c0c43c0216f80	n/a	ADA	Cardano	655	0	$0.76	497.80000	720.5	iSOL	Cardano	2.4020000	0	$177.64	$426.69
