date,ADA,AURORA,AVAX,BNB,BTC,DOGE,ETH,HBAR,LINK,LTC,NEAR,SOL,UNDEAD,stable
2026-03-06,$6008.38,$538.94,$26800.30,$10206.20,$69430.01,$4791.82,$12562.11,$21.90,$2851.79,$3569.72,$794.24,$635.50,$489.22,-$28619.64
2026-03-05,$6205.49,$567.40,$27628.37,$10549.03,$72357.22,$4953.29,$13113.28,$22.37,$2965.86,$3651.06,$819.65,$669.80,$485.82,-$28619.64
2026-03-04,$6123.93,$544.63,$27478.27,$10483.52,$71423.23,$4843.91,$12793.27,$22.55,$2896.15,$3670.08,$845.07,$662.20,$397.40,-$28619.64
2026-03-03,$5974.40,$597.77,$26998.02,$10184.15,$68322.23,$4677.24,$12257.55,$21.92,$2791.58,$3597.27,$883.19,$640.45,$394.01,-$28619.64
2026-03-02,$6232.68,$531.35,$26917.75,$10256.58,$68827.09,$4859.53,$12559.63,$21.79,$2835.94,$3571.69,$864.13,$637.20,$403.79,-$28619.64
2026-03-01,$6355.02,$529.45,$26816.62,$10113.33,$67038.72,$4890.78,$12399.34,$22.19,$2829.61,$3558.57,$737.05,$631.37,$391.21,-$28619.64
2026-02-28,$6323.30,$523.76,$26800.30,$9930.32,$66535.80,$4885.58,$12125.19,$22.17,$2788.41,$3541.51,$724.34,$625.11,$394.21,-$28619.64
2026-02-27,$6425.25,$531.35,$26528.20,$9888.31,$66252.31,$4948.08,$12159.01,$22.39,$2797.92,$3603.17,$711.63,$612.27,$390.61,-$28619.64
2026-02-26,$6640.49,$531.35,$27441.08,$10085.16,$68030.96,$5156.42,$12810.14,$22.95,$2924.66,$3686.48,$717.99,$647.23,$331.33,-$28619.64
2026-02-25,$6309.71,$519.96,$27644.69,$9884.61,$66447.45,$5052.25,$12189.10,$22.28,$2816.93,$3609.08,$679.87,$618.54,$335.53,-$28619.64
2026-02-24,$5876.98,$518.06,$24403.61,$9426.53,$64368.79,$4791.82,$11540.88,$21.23,$2604.63,$3361.78,$616.33,$582.48,$328.74,-$28619.64
2026-02-23,$5969.87,$510.47,$21937.62,$9605.99,$64942.58,$4854.33,$10681.10,$21.19,$2629.98,$3391.95,$622.68,$578.42,$531.25,-$28573.46
2026-02-22,$6110.33,$516.17,$22957.18,$9837.93,$67522.22,$4937.66,$11143.82,$21.74,$2734.55,$3489.69,$641.74,$613.23,$530.30,-$28573.46
2026-02-21,$6407.13,$518.06,$24417.43,$10181.89,$68525.93,$5229.34,$11463.25,$22.48,$2839.11,$3641.22,$679.87,$636.61,$531.25,-$28573.46
2026-02-20,$6570.25,$569.30,$23781.18,$9939.17,$67580.68,$5208.50,$11285.26,$22.30,$2807.42,$3614.32,$654.45,$619.21,$539.22,-$28815.59
2026-02-19,$6259.86,$526.03,$23296.16,$9829.72,$66585.93,$5161.63,$11288.61,$22.21,$2737.71,$3510.03,$654.45,$600.03,$532.21,-$28815.59
2026-02-18,$6259.86,$526.03,$23296.16,$9829.72,$66585.93,$5161.63,$11288.61,$22.21,$2737.71,$3510.03,$654.45,$600.03,$532.21,-$28815.59
2026-02-17,$6307.44,$552.22,$23596.04,$9861.27,$67464.31,$5166.84,$10950.49,$22.26,$2759.89,$3542.82,$660.80,$614.56,$540.50,-$28815.59
2026-02-16,$5306.35,$562.66,$23841.15,$9929.68,$68367.68,$5229.34,$11090.03,$22.41,$2788.41,$3559.22,$673.51,$624.89,$531.25,-$27668.01
2026-02-15,$4402.01,$529.64,$24292.26,$9951.89,$69354.65,$5604.35,$11224.99,$22.43,$2794.75,$3590.05,$667.16,$641.18,$520.42,-$27026.95
2026-02-14,$4408.22,$520.15,$24336.59,$10187.53,$70032.46,$5286.63,$11653.62,$22.99,$2845.45,$3647.78,$667.16,$641.55,$527.11,-$27026.95
2026-02-13,$4111.23,$517.87,$23199.69,$9635.77,$67674.26,$4869.95,$11055.49,$20.83,$2683.85,$3506.09,$622.68,$591.62,$527.43,-$27026.95
2026-02-12,$4047.48,$519.20,$22706.85,$9761.96,$66420.07,$4781.41,$10771.60,$20.29,$2617.31,$3410.32,$603.62,$576.21,$525.52,-$27026.95
2026-02-11,$3954.19,$514.27,$22378.30,$9509.10,$67550.40,$4682.44,$10954.80,$19.78,$2623.64,$3424.75,$609.97,$598.48,$525.52,-$27026.95
2026-02-10,$4092.57,$547.48,$22868.52,$9932.41,$69031.83,$4828.28,$11295.76,$20.18,$2709.20,$3497.56,$629.03,$617.95,$530.30,-$27026.95
2026-02-09,$4081.69,$542.35,$22832.01,$10040.57,$69087.42,$4880.37,$11337.82,$19.87,$2706.03,$3502.81,$629.03,$617.58,$526.47,-$27026.95
2026-02-08,$4262.06,$582.20,$24117.56,$10382.77,$71505.11,$5109.54,$11903.99,$21.07,$2832.77,$3630.72,$679.87,$651.36,$542.73,-$27026.95
2026-02-07,$4209.19,$609.53,$23736.84,$10266.39,$69315.57,$5005.37,$11440.32,$19.58,$2778.91,$3544.79,$679.87,$634.18,$551.97,-$27043.56
2026-02-06,$4100.35,$513.89,$22868.52,$10349.61,$67451.05,$4927.24,$10902.26,$19.60,$2658.50,$3491.66,$654.45,$610.65,$514.68,-$27043.56
2026-02-05,$3854.67,$522.05,$22644.43,$10027.86,$63910.22,$4635.57,$10432.27,$17.17,$2534.92,$3342.10,$686.22,$579.53,$573.00,-$27275.86
2026-02-04,$4597.93,$577.27,$26031.52,$13250.69,$76235.57,$5583.52,$12297.94,$20.69,$2506.50,$4393.97,$749.76,$709.55,$631.64,-$27553.63
2026-02-03,$4513.96,$605.93,$25640.40,$16382.27,$74958.23,$5463.72,$9346.66,$20.16,$2456.53,$4290.53,$737.05,$727.10,$635.78,-$27553.63
2026-02-02,$4604.15,$642.36,$26263.59,$16668.56,$77972.16,$5531.43,$9875.60,$20.85,$2543.32,$4373.43,$762.47,$759.18,$646.94,-$27553.63
2026-02-01,$4482.86,$677.09,$25893.31,$16612.87,$77844.43,$5458.51,$10009.32,$20.00,$2517.02,$4330.15,$749.76,$757.93,$645.98,-$27553.63
2026-01-31,$4792.29,$739.90,$27390.06,$18152.85,$82751.95,$5771.02,$11239.09,$21.03,$2732.69,$4588.36,$806.94,$845.32,$645.03,-$27553.63
2026-01-30,$5019.31,$769.12,$28229.70,$18472.99,$82513.06,$5968.95,$11559.06,$22.01,$2808.96,$4724.06,$832.36,$850.19,$644.71,-$27553.63
2026-01-29,$5311.64,$831.56,$29541.31,$19257.61,$87257.74,$6213.74,$12371.30,$22.88,$2990.44,$4907.45,$895.90,$892.82,$650.44,-$27553.63
2026-01-28,$5546.43,$822.26,$31330.13,$19611.82,$89010.91,$6495.00,$12804.66,$23.97,$3095.65,$5046.82,$934.02,$931.76,$664.15,-$27553.63
2026-01-27,$5456.25,$814.86,$30448.76,$19282.94,$88014.39,$6364.79,$12508.44,$23.62,$3142.99,$5098.91,$927.67,$914.21,$653.95,-$27553.63
2026-01-26,$5473.35,$816.19,$30451.36,$19086.19,$88273.69,$6370.00,$12512.84,$23.75,$3137.73,$5068.83,$927.67,$916.42,$644.07,-$9328.28
2026-01-25,$5462.47,$840.48,$30868.58,$19154.10,$88871.17,$6354.37,$12517.20,$23.64,$3145.62,$5061.50,$940.37,$928.00,$655.54,-$9328.28
2026-01-24,$5591.53,$887.35,$31504.83,$19448.69,$89672.38,$6479.38,$12653.68,$24.02,$3206.11,$5028.49,$959.44,$937.29,$646.30,-$9328.28
2026-01-23,$5588.42,$862.68,$31528.30,$19411.57,$89614.59,$6484.59,$12611.45,$24.37,$3216.63,$4986.67,$953.08,$938.99,$655.86,-$9328.28
2026-01-22,$5607.08,$865.91,$31895.97,$19311.33,$89686.09,$6505.42,$12669.68,$24.13,$3245.56,$5013.82,$965.79,$950.20,$650.76,-$9328.28
2026-01-21,$5597.75,$864.01,$31898.58,$19206.29,$89656.70,$6515.84,$12691.58,$24.40,$3245.56,$5033.62,$978.50,$948.28,$636.42,-$9328.28
2026-01-20,$5457.80,$861.92,$31543.94,$19474.24,$89568.55,$6437.71,$12773.00,$23.44,$3216.63,$4952.93,$965.79,$935.59,$644.39,-$9328.28
2026-01-19,$5731.47,$879.19,$33197.15,$20166.71,$93017.26,$6687.72,$13740.02,$24.51,$3369.18,$5174.46,$991.21,$984.20,$640.25,-$9328.28
2026-01-18,$6107.76,$925.49,$35296.26,$20670.93,$95272.00,$7140.86,$14221.72,$26.07,$3616.41,$5488.42,$1086.51,$1049.76,$653.31,-$9328.28
2026-01-17,$6227.49,$933.08,$35969.01,$20787.11,$95415.98,$7224.19,$14183.17,$26.80,$3626.93,$5508.96,$1137.34,$1063.48,$645.98,-$9328.28
2026-01-16,$6056.45,$934.22,$35749.97,$20359.53,$95469.85,$7166.90,$14111.89,$25.93,$3600.63,$5299.17,$1086.51,$1054.18,$647.26,-$9328.28
2026-01-15,$6342.56,$967.05,$37405.79,$20560.00,$96995.86,$7521.08,$14398.63,$27.16,$3711.09,$5565.44,$1150.05,$1067.90,$650.12,-$9328.28
2026-01-14,$6457.62,$953.77,$37789.10,$20394.04,$95202.45,$7635.67,$14095.72,$27.50,$3663.75,$5775.24,$1156.41,$1065.84,$576.51,-$9328.28
2026-01-13,$6106.21,$943.90,$35901.21,$19821.67,$92143.57,$7255.45,$13383.30,$25.93,$3487.53,$5621.93,$1130.99,$1046.59,$567.58,-$9328.28
2026-01-12,$6023.80,$953.20,$35337.96,$19626.88,$90965.27,$7114.82,$13252.68,$25.78,$3440.19,$5623.40,$1061.10,$1032.80,$565.03,-$9328.28
2026-01-11,$6127.98,$976.92,$35927.28,$19922.13,$91019.14,$7312.74,$13296.49,$26.36,$3474.38,$5930.75,$1080.16,$1009.71,$570.77,-$9328.28
2026-01-10,$6082.88,$1002.35,$36180.22,$19844.17,$90882.02,$7286.70,$13236.68,$26.56,$3469.12,$5965.23,$1086.51,$1006.47,$571.09,-$9328.28
2026-01-09,$6079.77,$987.36,$35822.98,$19567.05,$90800.72,$7317.95,$13196.47,$26.80,$3453.34,$5971.83,$1080.16,$1002.56,$572.05,-$9328.28
2026-01-08,$6051.79,$978.82,$35822.98,$19310.68,$90226.75,$7281.49,$13240.66,$26.60,$3455.97,$5915.35,$1061.10,$988.18,$563.44,-$9328.28
2026-01-07,$6236.82,$981.85,$36461.83,$19598.71,$91210.14,$7625.25,$13473.66,$27.45,$3511.21,$5976.23,$1092.87,$1002.26,$567.27,-$9328.28
2026-01-06,$6557.14,$984.32,$37992.48,$19944.62,$93928.16,$7890.88,$13826.92,$29.61,$3645.34,$6180.16,$1162.76,$1025.79,$568.86,-$9328.28
2026-01-05,$6449.85,$958.13,$36592.21,$19778.00,$94082.92,$7797.13,$13620.53,$28.21,$3600.63,$6092.87,$1118.28,$999.68,$573.32,-$9328.28
2026-01-04,$6210.39,$940.29,$36683.47,$19401.30,$91429.54,$7916.93,$13418.94,$27.85,$3537.51,$6046.65,$1092.87,$989.87,$568.86,-$9328.28
2026-01-03,$6014.47,$931.38,$36498.34,$19147.33,$90197.37,$7437.74,$13268.04,$26.65,$3450.71,$6004.11,$1080.16,$967.68,$539.54,-$9328.28
2026-01-02,$6068.89,$926.44,$35270.16,$19433.40,$91032.86,$7234.61,$13432.54,$26.89,$3500.69,$5971.83,$1054.74,$972.25,$538.27,-$9328.28
2026-01-01,$5303.86,$882.04,$32083.69,$18748.36,$88168.89,$6286.66,$12751.69,$24.13,$3221.89,$5707.75,$978.50,$920.70,$532.21,-$9328.28
2025-12-31,$5442.25,$948.83,$32558.27,$18929.39,$88962.26,$6250.20,$12779.67,$24.53,$3271.87,$5726.09,$959.44,$929.62,$531.57,-$9328.28
2025-12-30,$5431.37,$941.24,$32558.27,$18929.39,$88962.26,$6406.46,$12779.67,$24.53,$3271.87,$5726.09,$959.44,$929.62,$531.57,-$9328.28
2025-12-29,$5677.05,$869.13,$32639.11,$18579.78,$87632.14,$6432.50,$12550.53,$24.53,$3242.93,$5687.21,$965.79,$912.66,$533.17,-$9328.28
2025-12-28,$5745.46,$865.34,$32894.65,$18697.48,$88228.64,$6468.96,$12584.84,$26.76,$3274.50,$5797.98,$1003.91,$919.22,$540.81,-$9328.28
2025-12-27,$5532.44,$861.54,$32467.01,$18341.09,$87805.51,$6396.04,$12518.70,$24.53,$3232.41,$5747.37,$972.14,$908.68,$537.95,-$9328.28
2025-12-26,$5538.66,$876.72,$32292.30,$18382.80,$88995.56,$6552.30,$12727.86,$24.53,$3271.87,$5666.67,$972.14,$914.28,$526.79,-$9328.28
2025-12-25,$5448.47,$863.44,$31666.48,$18245.44,$87757.52,$6567.92,$12503.21,$24.53,$3071.45,$5742.80,$940.37,$898.50,$529.98,-$9328.28
2025-12-24,$5549.54,$886.21,$31275.34,$18321.88,$87428.41,$6666.88,$12522.03,$24.53,$3066.41,$5768.48,$921.31,$899.16,$515.96,-$9328.28
2025-12-23,$5666.16,$907.09,$31596.08,$18548.99,$87971.04,$6781.47,$12652.44,$24.53,$3094.11,$5798.68,$953.08,$915.02,$528.70,-$9328.28
2025-12-22,$5810.77,$910.88,$32049.79,$18876.77,$90205.21,$6927.31,$13080.65,$24.53,$3199.84,$5887.02,$997.56,$934.34,$528.07,-$9328.28
2025-12-21,$5650.61,$931.75,$32343.50,$18610.57,$95484.56,$6791.89,$9878.26,$24.53,$3116.76,$5775.27,$946.73,$918.12,$1117.48,$3319.58
2025-12-20,$5885.41,$914.68,$32748.90,$18617.99,$95463.40,$6880.43,$9916.75,$24.53,$3184.74,$5809.25,$965.79,$931.10,$1135.73,$3319.58
2025-12-19,$5703.48,$907.09,$31986.42,$18464.91,$95161.79,$6692.93,$9839.34,$24.53,$3134.39,$5757.15,$946.73,$927.70,$1118.15,$3319.58
2025-12-18,$5792.11,$920.37,$32407.92,$18518.19,$95633.78,$6745.01,$9852.86,$24.53,$3182.22,$5870.41,$991.21,$936.48,$1145.20,$3319.58
2025-12-17,$5988.03,$984.89,$32832.13,$18846.63,$95030.56,$6833.56,$9810.17,$0.00,$3214.95,$5988.19,$984.85,$955.51,$1122.89,$3319.58
2025-12-16,$5981.81,$962.12,$32348.86,$18977.22,$94244.27,$6823.14,$9722.14,$0.00,$3227.54,$5903.63,$972.14,$942.01,$1135.73,$3319.58
2025-12-15,$6249.26,$965.91,$35044.38,$19377.72,$96795.76,$7114.82,$10435.04,$0.00,$3416.36,$6094.65,$1022.97,$979.62,$1134.38,$3319.58
2025-12-14,$6257.04,$1001.97,$34821.53,$19500.23,$96787.29,$7125.23,$10322.17,$0.00,$3423.91,$6060.67,$1035.68,$970.40,$1158.04,$3319.58
2025-12-13,$6412.53,$1026.64,$35575.95,$19706.81,$97466.70,$7260.65,$10345.27,$0.00,$3464.19,$6182.24,$1054.74,$981.98,$1086.38,$3319.58
2025-12-12,$6605.34,$1055.10,$36115.61,$19364.40,$99674.25,$7338.78,$10777.82,$0.00,$3549.79,$6349.85,$1080.16,$1023.65,$946.44,$3319.58
2025-12-11,$6465.40,$1045.62,$29646.06,$18921.53,$97606.39,$7177.32,$10612.49,$0.00,$3423.91,$6136.93,$1061.10,$966.42,$957.26,$27731.75
2025-12-10,$7196.21,$1049.41,$28021.12,$14835.26,$99376.87,$5464.59,$11053.32,$0.00,$4639.69,$7291.01,$1111.93,$1010.67,$961.99,$28125.48
2025-12-09,$7034.50,$1024.74,$26825.99,$14745.07,$97783.12,$5344.24,$10371.77,$0.00,$4520.98,$7281.49,$1118.28,$976.23,$948.47,$28125.48
2025-12-08,$6748.39,$1043.72,$27110.23,$15184.85,$99510.21,$5408.18,$10497.34,$0.00,$4613.31,$7244.28,$1130.99,$1019.52,$913.32,$28125.48
2025-12-07,$6488.72,$1043.72,$24066.89,$14851.77,$96674.06,$5231.42,$10136.15,$0.00,$4577.04,$7106.70,$1073.81,$976.82,$761.57,$28125.48
2025-12-06,$6435.85,$1019.05,$23712.11,$14745.57,$96955.55,$5246.46,$10091.00,$0.00,$4517.68,$7031.42,$1086.51,$978.96,$842.90,$28125.48
2025-12-05,$6434.30,$1047.51,$24204.75,$14665.05,$96119.52,$5220.13,$10090.67,$0.00,$4468.22,$6967.39,$1061.10,$975.20,$836.76,$28125.48
2025-12-04,$6934.99,$1089.26,$26496.30,$15105.83,$100367.41,$5618.79,$10589.06,$0.00,$4751.81,$7277.17,$1169.11,$1051.97,$989.17,$28125.48
2025-12-03,$6819.92,$1094.95,$25716.06,$15008.31,$99863.68,$5656.40,$10317.71,$0.00,$4748.51,$7383.60,$1143.70,$1039.21,$1000.43,$28125.48
2025-12-02,$6187.06,$996.28,$23433.21,$14160.42,$95321.59,$5201.33,$9524.44,$0.00,$4082.40,$6861.82,$1111.93,$964.95,$997.87,$28125.48
2025-12-01,$5893.18,$994.38,$23051.39,$13721.31,$93170.13,$5114.83,$9409.72,$0.00,$3996.67,$6649.82,$1029.33,$940.02,$1025.49,$28125.48
2025-11-30,$6563.36,$1081.67,$25507.84,$14748.74,$98904.88,$5626.31,$10075.03,$0.00,$4323.13,$7302.26,$1175.47,$1014.95,$1014.24,$28125.48
2025-11-29,$6496.50,$1112.03,$26708.00,$14621.04,$98128.12,$5611.27,$9978.22,$0.00,$4323.13,$7275.44,$1194.53,$1009.27,$1012.19,$28125.48
2025-11-28,$6599.12,$1142.40,$26997.64,$14828.43,$98974.73,$5675.20,$10104.29,$0.00,$4389.08,$7356.77,$1207.24,$1038.70,$963.09,$28125.48
2025-11-27,$6655.10,$1151.88,$26876.38,$14802.09,$98347.18,$5739.14,$9982.35,$0.00,$4375.89,$7487.43,$1213.59,$1042.38,$967.69,$28125.48
2025-11-26,$6438.96,$1113.93,$25049.81,$14271.79,$93816.73,$5618.79,$9667.69,$0.00,$4220.90,$7252.07,$1175.47,$1001.16,$968.20,$28125.48
2025-11-25,$6471.62,$1182.25,$25008.23,$14243.11,$94785.05,$5622.55,$9739.70,$0.00,$4247.28,$7277.17,$1188.18,$1006.76,$968.20,$28125.48
2025-11-24,$6316.12,$1089.26,$23938.35,$13976.88,$93158.49,$5453.31,$9338.28,$0.00,$4115.38,$7148.24,$1175.47,$955.58,$946.72,$28125.48
2025-11-23,$6420.30,$1075.98,$23931.08,$14123.58,$93684.45,$5453.31,$9433.19,$0.00,$4158.25,$7217.46,$1181.82,$965.32,$984.57,$28125.48
2025-11-22,$6146.64,$1017.15,$23599.85,$13633.29,$90677.91,$5129.87,$9035.68,$0.00,$3894.44,$7070.36,$1150.05,$924.97,$964.11,$28125.48
2025-11-21,$6295.91,$1129.11,$23554.48,$13676.63,$90503.29,$5223.90,$9094.87,$0.00,$3976.88,$7164.68,$1226.30,$931.54,$954.91,$28125.48
2025-11-20,$7249.08,$1275.23,$25886.18,$14995.47,$99284.80,$5945.99,$10024.22,$0.00,$4511.09,$7995.36,$1480.45,$1044.82,$1056.18,$28125.48
2025-11-19,$7219.54,$1256.26,$25683.49,$15268.20,$98948.27,$5912.14,$10147.00,$0.00,$4379.19,$8080.16,$1435.98,$1010.45,$1060.78,$28125.48
2025-11-18,$7239.75,$1252.46,$26132.18,$15313.05,$99002.25,$5919.66,$10209.78,$0.00,$4441.84,$8240.24,$1423.27,$1021.81,$1061.29,$28125.48
2025-11-17,$7325.27,$1332.16,$26586.73,$15210.86,$100479.59,$5874.53,$10207.55,$0.00,$4428.65,$8112.18,$1429.62,$976.82,$1055.15,$28125.48
2025-11-16,$7681.35,$1309.39,$27692.66,$15510.77,$103032.13,$6051.29,$10516.45,$0.00,$4623.21,$8716.16,$1563.05,$1031.10,$1076.12,$28125.48
2025-11-15,$7920.81,$1364.42,$28293.77,$15695.15,$103767.63,$6175.40,$10715.46,$0.00,$4715.54,$8955.85,$1569.41,$1053.59,$1063.34,$28125.48
2025-11-14,$7827.51,$1510.54,$27343.41,$14971.63,$102346.37,$5972.31,$10266.38,$0.00,$4603.42,$8199.57,$1531.29,$1007.94,$1118.06,$28125.48
2025-11-13,$8791.57,$1277.13,$31233.53,$16097.75,$111252.76,$6596.62,$11653.97,$0.00,$5183.80,$8725.68,$1632.95,$1153.08,$1149.77,$28125.48
2025-11-12,$9015.48,$1328.37,$31845.39,$16278.29,$113259.24,$6686.89,$11908.24,$0.00,$5338.78,$8991.32,$1664.72,$1184.50,$1148.75,$28125.48
2025-11-11,$8900.42,$1332.16,$31666.26,$16254.62,$111519.44,$6634.23,$11569.18,$0.00,$5196.99,$8770.67,$1721.90,$1184.94,$1163.07,$28125.48
2025-11-10,$9268.93,$1480.18,$32730.61,$16662.73,$114386.29,$6859.89,$11974.55,$0.00,$5447.60,$9254.37,$1817.21,$1245.86,$1155.40,$28125.48
2025-11-09,$8945.51,$1335.96,$31872.42,$16614.71,$111679.24,$6709.45,$11716.79,$0.00,$5226.66,$9126.31,$1887.10,$1195.86,$1163.07,$28125.48
2025-11-08,$8684.28,$1311.29,$30728.39,$16455.01,$109779.65,$6559.02,$11212.15,$0.00,$5025.51,$8577.71,$1753.67,$1155.52,$1150.29,$28125.48
2025-11-07,$8985.94,$1411.86,$31999.22,$16337.31,$111283.45,$6780.91,$11442.98,$0.00,$5292.62,$8748.17,$1779.09,$1207.88,$1199.90,$28125.48
2025-11-06,$8273.78,$1434.64,$29140.88,$15791.34,$111126.82,$6100.19,$11235.12,$0.00,$4910.10,$7545.41,$1219.95,$1168.79,$1241.84,$28125.48
2025-11-05,$8362.41,$1573.17,$29980.72,$15883.03,$110733.15,$6171.64,$11122.03,$0.00,$4916.69,$7503.01,$1194.53,$1165.77,$1267.41,$28125.48
2025-11-04,$8359.30,$1588.35,$29155.43,$15678.31,$110811.46,$6096.42,$11535.49,$0.00,$4939.77,$7534.16,$1200.88,$1182.66,$1247.46,$28125.48
2025-11-03,$8954.84,$1829.35,$31468.79,$16954.97,$116259.43,$6574.06,$12368.87,$0.00,$5305.81,$7965.94,$1283.48,$1297.63,$1336.97,$28125.48
2025-11-02,$9443.09,$1550.39,$33431.16,$18042.74,$118852.18,$6968.95,$12842.72,$0.00,$5731.19,$8599.34,$1372.44,$1361.35,$1318.56,$28125.48
2025-11-01,$9527.05,$1649.07,$33498.04,$18153.94,$118542.11,$7029.13,$12902.65,$0.00,$5721.30,$8532.71,$1378.79,$1374.11,$1376.35,$28125.48
2025-10-31,$9556.60,$1702.21,$32935.03,$18046.91,$118509.30,$6995.28,$12818.29,$0.00,$5698.22,$8256.68,$1353.38,$1386.06,$1362.03,$28125.48
2025-10-30,$9618.79,$1690.82,$33720.81,$18339.15,$116761.04,$6923.82,$12720.22,$0.00,$5731.19,$8236.78,$1372.44,$1383.55,$1368.17,$28125.48
2025-10-29,$9998.20,$960.22,$35196.06,$18440.68,$120777.17,$7254.78,$13244.93,$0.00,$5991.70,$8533.58,$1455.04,$1469.18,$1316.00,$28125.48
2025-10-28,$10298.30,$1013.35,$36347.37,$18920.46,$122999.54,$7514.29,$13682.13,$0.00,$6060.95,$8819.13,$1480.45,$1466.82,$1324.18,$28125.48
2025-10-27,$10410.25,$1034.23,$36529.98,$19035.99,$123732.92,$7604.55,$13810.17,$0.00,$6031.27,$8549.16,$1486.81,$1471.17,$1335.44,$28125.48
2025-10-26,$10478.67,$1055.10,$36577.09,$18944.47,$122114.82,$7593.26,$13492.55,$0.00,$6041.17,$8541.37,$1499.52,$1459.00,$1353.85,$28125.48
2025-10-25,$10189.45,$1024.74,$34951.48,$18580.04,$120339.05,$7450.35,$13151.02,$0.00,$5942.24,$8329.37,$1435.98,$1427.43,$1348.73,$28125.48
2025-10-24,$10219.00,$1068.39,$35395.27,$18908.29,$120262.85,$7480.44,$13302.19,$0.00,$5909.26,$8368.31,$1448.68,$1434.15,$1283.78,$28125.48
2025-10-23,$10058.84,$1093.06,$35279.22,$18359.99,$118286.54,$7337.52,$13052.55,$0.00,$5833.42,$8184.00,$1423.27,$1400.96,$1278.15,$28125.48
2025-10-22,$9898.68,$1117.73,$35146.89,$17811.68,$116310.22,$7198.37,$12802.91,$0.00,$5754.28,$7999.69,$1397.85,$1367.77,$1272.53,$28125.48
2025-10-21,$10029.29,$1121.52,$35829.42,$17949.22,$116997.04,$7314.96,$12947.72,$0.00,$5952.13,$8039.49,$1397.85,$1373.60,$1347.20,$28125.48
2025-10-20,$10348.06,$1134.81,$36971.72,$18504.69,$119224.69,$7533.09,$13414.51,$0.00,$6262.10,$8202.17,$1461.39,$1415.56,$1373.80,$28125.48
2025-10-19,$10201.89,$1136.70,$34634.83,$18656.56,$118649.74,$7431.55,$16369.13,$0.00,$5764.17,$8168.42,$1448.68,$1410.55,$1371.24,$29311.11
2025-10-18,$9827.15,$1098.75,$33393.91,$22176.00,$117132.96,$7044.17,$15884.45,$0.00,$4306.82,$7572.46,$1359.73,$1367.33,$1360.50,$28159.14
2025-10-17,$9643.67,$1108.24,$33099.97,$21753.75,$116028.96,$6897.50,$15542.35,$0.00,$4252.95,$7343.72,$1378.79,$1341.44,$1397.84,$28159.14
2025-10-16,$10589.07,$1180.35,$37027.24,$23895.16,$122169.18,$7544.37,$16645.07,$0.00,$4745.45,$8058.31,$1505.87,$1452.66,$1425.97,$28159.14
2025-10-15,$10702.58,$1189.84,$37201.25,$23877.55,$122075.66,$7566.94,$16761.77,$0.00,$4768.54,$8108.40,$1518.58,$1495.87,$1425.45,$28159.14
2025-10-14,$10512.88,$1167.07,$37021.00,$23916.02,$121524.20,$7457.87,$16233.52,$0.00,$4730.06,$7767.80,$1518.58,$1439.23,$1371.24,$28159.14
2025-10-13,$11041.55,$1222.10,$37729.02,$31849.90,$125266.17,$6916.68,$16839.01,$0.00,$4953.23,$4728.63,$1582.12,$1417.63,$1371.09,$28159.14
2025-10-12,$10013.75,$1153.78,$32799.84,$30456.07,$122401.38,$6326.88,$15673.86,$0.00,$4465.86,$4665.68,$1455.04,$1334.58,$1340.93,$28159.14
2025-10-11,$10337.17,$1157.58,$35249.81,$27931.04,$122838.89,$6494.44,$15729.52,$0.00,$4622.33,$4784.76,$1575.76,$1354.20,$1356.26,$28159.14
2025-10-10,$12762.86,$1470.69,$43573.42,$31116.97,$133115.38,$8458.19,$17924.86,$0.00,$5827.93,$6582.70,$2020.53,$1650.23,$1386.94,$28486.76
2025-10-09,$12680.45,$1459.31,$43789.01,$31826.14,$134257.87,$8334.19,$17991.72,$0.00,$5597.07,$5741.32,$1836.27,$1654.88,$1387.45,$28486.76
2025-10-08,$12783.07,$1402.38,$43764.38,$32288.52,$133869.17,$8464.89,$18374.24,$0.00,$5671.46,$5698.37,$1874.39,$1638.58,$1392.05,$28486.76
2025-10-07,$13349.07,$1444.13,$46066.76,$32666.74,$135848.12,$8769.84,$19329.93,$0.00,$5853.58,$5771.58,$1925.23,$1698.91,$1414.03,$28486.76
2025-10-06,$13297.76,$1440.33,$47055.07,$32674.49,$135779.40,$8739.68,$16865.57,$0.00,$5720.19,$5865.28,$1906.16,$1727.30,$1399.72,$28486.76
2025-10-05,$13353.73,$1461.20,$46316.24,$30777.92,$134322.56,$8625.74,$16712.01,$0.00,$5784.32,$5872.11,$1931.58,$1709.31,$1389.49,$28520.57
2025-10-04,$13156.26,$1455.51,$46592.42,$30263.77,$133393.72,$8428.03,$16545.67,$0.00,$5666.33,$5786.22,$1874.39,$1687.62,$1404.32,$28520.57
2025-10-03,$13314.86,$1459.31,$46500.96,$29245.51,$131192.81,$8575.47,$16492.34,$0.00,$5730.46,$5759.38,$1861.69,$1699.35,$1405.85,$28520.57
2025-10-02,$13266.66,$1476.39,$47115.38,$27996.71,$130096.64,$8588.88,$16148.23,$0.00,$5763.80,$5856.99,$1836.27,$1671.55,$1397.16,$28434.63
2025-10-01,$12963.45,$1421.35,$47101.90,$35662.26,$117230.10,$9596.19,$15803.61,$0.00,$5704.80,$5379.19,$1779.09,$1604.51,$1375.69,$25737.72
